mass_A
t x y
5.800000000E0 3.220007748E1 7.848841019E0
5.810000000E0 3.203362684E1 7.889821767E0
5.820000000E0 3.186273210E1 7.931994429E0
5.830000000E0 3.171133807E1 7.989920707E0
5.840000000E0 3.158069601E1 8.019984712E0
5.850000000E0 3.149064199E1 8.045374332E0
5.860000000E0 3.140657274E1 8.076355722E0
5.870000000E0 3.133229914E1 8.103118994E0
5.880000000E0 3.126428179E1 8.147553841E0
5.890000000E0 3.123290995E1 8.153426407E0
5.900000000E0 3.121681732E1 8.157207407E0
5.910000000E0 3.121748099E1 8.158713882E0
5.920000000E0 3.124738509E1 8.158862154E0
5.930000000E0 3.126330796E1 8.157732368E0
5.940000000E0 3.127768428E1 8.154245479E0
5.950000000E0 3.134351217E1 8.143556737E0
5.960000000E0 3.141531484E1 8.141196616E0
5.970000000E0 3.152013483E1 8.124840125E0
5.980000000E0 3.158897105E1 8.066909677E0
5.990000000E0 3.169277167E1 8.021495323E0
6.000000000E0 3.182660396E1 8.004219812E0
6.010000000E0 3.196809021E1 7.961039921E0
6.020000000E0 3.211398702E1 7.889973316E0
6.030000000E0 3.226770945E1 7.862859569E0
6.040000000E0 3.245606958E1 7.775490398E0
6.050000000E0 3.266448308E1 7.723177747E0
6.060000000E0 3.285115935E1 7.629549250E0
6.070000000E0 3.309503976E1 7.580712573E0
6.080000000E0 3.335141644E1 7.480339237E0
6.090000000E0 3.362487463E1 7.426478710E0
6.100000000E0 3.391579636E1 7.321390611E0
6.110000000E0 3.420689508E1 7.224100068E0
6.120000000E0 3.450702045E1 7.150698533E0
6.130000000E0 3.480561799E1 7.035886590E0
6.140000000E0 3.515772332E1 6.922095473E0
6.150000000E0 3.550363590E1 6.835272631E0
6.160000000E0 3.588888526E1 6.739779739E0
6.170000000E0 3.625545239E1 6.615705475E0
6.180000000E0 3.663044110E1 6.489348705E0
6.190000000E0 3.704294685E1 6.356648653E0
6.200000000E0 3.746324590E1 6.234006298E0
6.210000000E0 3.787806661E1 6.149648598E0
6.220000000E0 3.831414897E1 6.057588539E0
6.230000000E0 3.880359681E1 5.942408396E0
6.240000000E0 3.930039504E1 5.805714419E0
6.250000000E0 3.981211173E1 5.638372076E0
6.260000000E0 4.031121211E1 5.481043838E0
6.270000000E0 4.082420343E1 5.333006360E0
6.280000000E0 4.139293187E1 5.189072721E0
6.290000000E0 4.195339175E1 5.036424349E0
6.300000000E0 4.253183288E1 4.884484463E0
6.310000000E0 4.310676284E1 4.741713838E0
6.320000000E0 4.369197877E1 4.573395914E0
6.330000000E0 4.428368048E1 4.428291456E0
6.340000000E0 4.490813708E1 4.262505930E0
6.350000000E0 4.551341481E1 4.085426017E0
6.360000000E0 4.617487504E1 3.926992377E0
6.370000000E0 4.680210908E1 3.774810109E0
6.380000000E0 4.746365092E1 3.618344146E0
6.390000000E0 4.814503441E1 3.447353176E0
6.400000000E0 4.885742898E1 3.284328478E0
6.410000000E0 4.957059957E1 3.095448103E0
6.420000000E0 5.028307876E1 2.947900698E0
6.430000000E0 5.100630859E1 2.800820481E0
6.440000000E0 5.178544044E1 2.654895321E0
6.450000000E0 5.254063840E1 2.518776441E0
6.460000000E0 5.333140075E1 2.375198673E0
6.470000000E0 5.409943861E1 2.245747118E0
6.480000000E0 5.491707239E1 2.114755489E0
6.490000000E0 5.570310778E1 1.996057091E0
6.500000000E0 5.645797839E1 1.944367123E0
6.510000000E0 5.726280022E1 1.888998225E0
6.520000000E0 5.809603212E1 1.804485290E0
6.530000000E0 5.890204091E1 1.689269877E0
6.540000000E0 5.970271758E1 1.596601635E0
6.550000000E0 6.054168932E1 1.526926171E0
6.560000000E0 6.139381323E1 1.461829211E0
6.570000000E0 6.224174582E1 1.398561444E0
6.580000000E0 6.308288519E1 1.377768321E0
6.590000000E0 6.392763107E1 1.345716428E0
6.600000000E0 6.477763459E1 1.304531537E0
6.610000000E0 6.562815742E1 1.271063638E0
6.620000000E0 6.647379978E1 1.260723223E0
6.630000000E0 6.731758207E1 1.259498967E0
6.640000000E0 6.816160593E1 1.260566495E0
6.650000000E0 6.900102096E1 1.262996862E0
6.660000000E0 6.982925135E1 1.274815229E0
6.670000000E0 7.065988339E1 1.299738762E0
6.680000000E0 7.149698206E1 1.344240695E0
6.690000000E0 7.231631546E1 1.389225037E0
6.700000000E0 7.311232415E1 1.417448640E0
6.710000000E0 7.394651253E1 1.506454468E0
6.720000000E0 7.477839670E1 1.553403129E0
6.730000000E0 7.553443770E1 1.656622629E0
6.740000000E0 7.632456077E1 1.774644297E0
6.750000000E0 7.716906206E1 1.839265626E0
6.760000000E0 7.794861931E1 1.862035341E0
6.770000000E0 7.870279877E1 1.951644891E0
6.780000000E0 7.947018455E1 2.069546854E0
6.790000000E0 8.022825056E1 2.185363139E0
6.800000000E0 8.097130964E1 2.294880840E0
6.810000000E0 8.169236775E1 2.392753059E0
6.820000000E0 8.240396114E1 2.525893153E0
6.830000000E0 8.311222382E1 2.660590743E0
6.840000000E0 8.381322821E1 2.799822600E0
6.850000000E0 8.450827897E1 2.945411673E0
6.860000000E0 8.518327891E1 3.090185149E0
6.870000000E0 8.584391616E1 3.227598184E0
6.880000000E0 8.648071338E1 3.375206262E0
6.890000000E0 8.711897122E1 3.532710000E0
6.900000000E0 8.774740413E1 3.668502173E0
6.910000000E0 8.834665333E1 3.812531656E0
6.920000000E0 8.892310601E1 3.952877545E0
6.930000000E0 8.946449955E1 4.096737342E0
6.940000000E0 9.001412461E1 4.237903790E0
6.950000000E0 9.056081099E1 4.375763140E0
6.960000000E0 9.110526055E1 4.520637874E0
6.970000000E0 9.161798024E1 4.650260062E0
6.980000000E0 9.209593211E1 4.789520252E0
6.990000000E0 9.255763925E1 4.926270138E0
7.000000000E0 9.303812341E1 5.071830146E0
7.010000000E0 9.347810149E1 5.207826096E0
7.020000000E0 9.388842910E1 5.343559290E0
7.030000000E0 9.431225899E1 5.470599991E0
7.040000000E0 9.473421586E1 5.598443410E0
7.050000000E0 9.514641249E1 5.730291885E0
7.060000000E0 9.556011627E1 5.839208770E0
7.070000000E0 9.590292309E1 5.927325948E0
7.080000000E0 9.623920058E1 6.001465097E0
7.090000000E0 9.659094786E1 6.121238396E0
7.100000000E0 9.690010192E1 6.220611921E0
7.110000000E0 9.720246926E1 6.316851064E0
7.120000000E0 9.750398881E1 6.400596030E0
7.130000000E0 9.776293804E1 6.490975107E0
7.140000000E0 9.803280532E1 6.594402669E0
7.150000000E0 9.828636075E1 6.642797534E0
7.160000000E0 9.854240106E1 6.735056138E0
7.170000000E0 9.874206892E1 6.776073072E0
7.180000000E0 9.897139629E1 6.871103097E0
7.190000000E0 9.915055222E1 6.897229016E0
7.200000000E0 9.932556475E1 6.962283853E0
7.210000000E0 9.946129562E1 7.025341672E0
7.220000000E0 9.959054681E1 7.046100077E0
7.230000000E0 9.972683564E1 7.104310081E0
7.240000000E0 9.984922883E1 7.164524183E0
7.250000000E0 9.994484129E1 7.179999911E0
7.260000000E0 1.000072739E2 7.184994471E0
7.270000000E0 1.000839069E2 7.205523433E0
7.280000000E0 1.001358355E2 7.206612593E0
7.290000000E0 1.001511842E2 7.211303363E0
7.300000000E0 1.001531856E2 7.197852865E0
7.310000000E0 1.001481659E2 7.188611554E0
7.320000000E0 1.001398442E2 7.181187851E0
7.330000000E0 1.001224042E2 7.176992102E0
7.340000000E0 1.000702239E2 7.170978240E0
7.350000000E0 1.000050727E2 7.162313954E0
7.360000000E0 9.993660701E1 7.145067905E0
7.370000000E0 9.985664896E1 7.122026525E0
7.380000000E0 9.972647661E1 7.068035150E0
7.390000000E0 9.959110952E1 7.032535486E0
7.400000000E0 9.944945145E1 7.012787345E0
7.410000000E0 9.929425512E1 6.948335549E0
7.420000000E0 9.914124115E1 6.888379467E0
7.430000000E0 9.897075406E1 6.844259483E0
7.440000000E0 9.874835619E1 6.762657817E0
7.450000000E0 9.856432999E1 6.727922393E0
7.460000000E0 9.831253898E1 6.625520647E0
7.470000000E0 9.807281249E1 6.578935036E0
7.480000000E0 9.779022534E1 6.480303418E0
7.490000000E0 9.750852186E1 6.414170810E0
7.500000000E0 9.720444550E1 6.324972681E0
7.510000000E0 9.690358626E1 6.216336938E0
7.520000000E0 9.660823658E1 6.139085635E0
7.530000000E0 9.629138894E1 6.041491000E0
7.540000000E0 9.597333010E1 5.961398006E0
7.550000000E0 9.562765545E1 5.880972890E0
7.560000000E0 9.524459617E1 5.794818215E0
7.570000000E0 9.484068744E1 5.680399612E0
7.580000000E0 9.444206855E1 5.555586212E0
7.590000000E0 9.403398704E1 5.437714475E0
7.600000000E0 9.363429946E1 5.297998763E0
7.610000000E0 9.321865848E1 5.169353999E0
7.620000000E0 9.278044017E1 5.047207515E0
7.630000000E0 9.231256576E1 4.906380368E0
7.640000000E0 9.183200151E1 4.773450465E0
7.650000000E0 9.132376405E1 4.630609685E0
7.660000000E0 9.082489022E1 4.494638355E0
7.670000000E0 9.029434090E1 4.353670562E0
7.680000000E0 8.976894628E1 4.206774780E0
7.690000000E0 8.921451281E1 4.062010797E0
7.700000000E0 8.864342688E1 3.922111457E0
7.710000000E0 8.804676769E1 3.781319932E0
7.720000000E0 8.746614342E1 3.644747093E0
7.730000000E0 8.688416854E1 3.498667070E0
7.740000000E0 8.626567268E1 3.351308318E0
7.750000000E0 8.562416002E1 3.216915607E0
7.760000000E0 8.496308645E1 3.073769067E0
7.770000000E0 8.434199965E1 2.939437763E0
7.780000000E0 8.366305314E1 2.799711038E0
7.790000000E0 8.298245051E1 2.661804244E0
7.800000000E0 8.232713753E1 2.531906935E0
7.810000000E0 8.166116453E1 2.400471453E0
7.820000000E0 8.097626107E1 2.276410547E0
7.830000000E0 8.028902561E1 2.174291909E0
7.840000000E0 7.957570810E1 2.093219500E0
7.850000000E0 7.886590806E1 1.975032333E0
7.860000000E0 7.814261335E1 1.871634177E0
7.870000000E0 7.747439066E1 1.825377105E0
7.880000000E0 7.672472359E1 1.789252274E0
7.890000000E0 7.595865089E1 1.703909655E0
7.900000000E0 7.519419082E1 1.586605423E0
7.910000000E0 7.448591509E1 1.518870304E0
7.920000000E0 7.370237232E1 1.445062788E0
7.930000000E0 7.294925057E1 1.386548798E0
7.940000000E0 7.218583408E1 1.351819873E0
7.950000000E0 7.143776553E1 1.300247606E0
7.960000000E0 7.069911215E1 1.260921782E0
7.970000000E0 6.995955238E1 1.245504511E0
7.980000000E0 6.919266797E1 1.233713416E0
7.990000000E0 6.844905784E1 1.236267522E0
8.000000000E0 6.771950467E1 1.238803957E0
8.010000000E0 6.694374164E1 1.239062366E0
8.020000000E0 6.619735216E1 1.246203982E0
8.030000000E0 6.544752038E1 1.249447540E0
8.040000000E0 6.467319766E1 1.259872348E0
8.050000000E0 6.393705522E1 1.269836078E0
8.060000000E0 6.319796896E1 1.292406530E0
8.070000000E0 6.244078882E1 1.340199830E0
8.080000000E0 6.169564879E1 1.390371582E0
8.090000000E0 6.097505159E1 1.409219202E0
8.100000000E0 6.025059445E1 1.469830538E0
8.110000000E0 5.954974394E1 1.540848021E0
8.120000000E0 5.888023616E1 1.622193453E0
8.130000000E0 5.819536672E1 1.714296669E0
8.140000000E0 5.748336319E1 1.786034941E0
8.150000000E0 5.676742638E1 1.844265152E0
8.160000000E0 5.611722449E1 1.866564208E0
8.170000000E0 5.545028019E1 1.945387951E0
8.180000000E0 5.478674249E1 2.052961240E0
8.190000000E0 5.411092271E1 2.135027734E0
8.200000000E0 5.348949724E1 2.240824646E0
8.210000000E0 5.283846523E1 2.363593480E0
8.220000000E0 5.224266585E1 2.480810086E0
8.230000000E0 5.163541311E1 2.589052921E0
8.240000000E0 5.103094928E1 2.683656985E0
8.250000000E0 5.043443367E1 2.808379059E0
8.260000000E0 4.986687724E1 2.937075346E0
8.270000000E0 4.930597152E1 3.069465560E0
8.280000000E0 4.876419696E1 3.197435531E0
8.290000000E0 4.826238209E1 3.327771156E0
8.300000000E0 4.775091187E1 3.458795334E0
8.310000000E0 4.728696218E1 3.575117490E0
8.320000000E0 4.679122177E1 3.665689417E0
8.330000000E0 4.633367647E1 3.789674445E0
8.340000000E0 4.590283856E1 3.918715487E0
8.350000000E0 4.547768029E1 4.042845244E0
8.360000000E0 4.506101192E1 4.135478574E0
8.370000000E0 4.465131898E1 4.220388628E0
8.380000000E0 4.424497448E1 4.342896067E0
8.390000000E0 4.389854446E1 4.422469099E0
8.400000000E0 4.352699160E1 4.504259064E0
8.410000000E0 4.318684568E1 4.616456970E0
8.420000000E0 4.284406385E1 4.702434197E0
8.430000000E0 4.252807054E1 4.776336105E0
8.440000000E0 4.222635055E1 4.883819467E0
8.450000000E0 4.194338754E1 4.935984951E0
8.460000000E0 4.166789198E1 5.039974973E0
8.470000000E0 4.140135691E1 5.090273166E0
8.480000000E0 4.113288954E1 5.182792601E0
8.490000000E0 4.087818411E1 5.224019595E0
8.500000000E0 4.066935575E1 5.301914025E0
8.510000000E0 4.047098750E1 5.353190527E0
8.520000000E0 4.027721269E1 5.420085049E0
8.530000000E0 4.011413080E1 5.484130534E0
8.540000000E0 3.996723393E1 5.516979524E0
8.550000000E0 3.982780926E1 5.549345586E0
8.560000000E0 3.969958472E1 5.585111121E0
8.570000000E0 3.957892003E1 5.620125455E0
8.580000000E0 3.947971543E1 5.637088009E0
8.590000000E0 3.939027494E1 5.643248653E0
8.600000000E0 3.931642325E1 5.661874785E0
8.610000000E0 3.926242146E1 5.655735406E0
8.620000000E0 3.921887708E1 5.661818147E0
8.630000000E0 3.916457781E1 5.649812434E0
8.640000000E0 3.914890385E1 5.643191602E0
8.650000000E0 3.914742089E1 5.638622158E0
8.660000000E0 3.915231370E1 5.632330456E0
8.670000000E0 3.915886089E1 5.627566434E0
8.680000000E0 3.917328466E1 5.624063583E0
8.690000000E0 3.920850060E1 5.619760489E0
8.700000000E0 3.926712704E1 5.617686375E0
8.710000000E0 3.931508829E1 5.612142891E0
8.720000000E0 3.940912644E1 5.603837038E0
8.730000000E0 3.948945957E1 5.590239881E0
8.740000000E0 3.958987166E1 5.574686505E0
8.750000000E0 3.971359823E1 5.552620578E0
8.760000000E0 3.986280355E1 5.523474755E0
8.770000000E0 4.000795432E1 5.471796508E0
8.780000000E0 4.017262740E1 5.429420369E0
8.790000000E0 4.036489363E1 5.367812876E0
8.800000000E0 4.057384802E1 5.309581679E0
8.810000000E0 4.079593258E1 5.240410044E0
8.820000000E0 4.103641266E1 5.181861601E0
8.830000000E0 4.127769390E1 5.096786629E0
8.840000000E0 4.154641249E1 5.041603807E0
8.850000000E0 4.182470349E1 4.946738477E0
8.860000000E0 4.210727321E1 4.883874930E0
8.870000000E0 4.240764267E1 4.786458515E0
8.880000000E0 4.272547003E1 4.718206747E0
8.890000000E0 4.307456263E1 4.632921566E0
8.900000000E0 4.339950726E1 4.523600804E0
8.910000000E0 4.377114588E1 4.451980198E0
8.920000000E0 4.411194518E1 4.352949725E0
8.930000000E0 4.450432692E1 4.233465808E0
8.940000000E0 4.490499680E1 4.133482008E0
8.950000000E0 4.530607809E1 4.031413156E0
8.960000000E0 4.574505920E1 3.929500017E0
8.970000000E0 4.617839338E1 3.801919307E0
8.980000000E0 4.661708813E1 3.681809735E0
8.990000000E0 4.705944727E1 3.568699481E0
9.000000000E0 4.750732258E1 3.454683389E0
9.010000000E0 4.800084796E1 3.352395886E0
9.020000000E0 4.848129644E1 3.228161151E0
9.030000000E0 4.900356059E1 3.100624484E0
9.040000000E0 4.953713731E1 2.967149302E0
9.050000000E0 5.006168841E1 2.857864047E0
9.060000000E0 5.058981907E1 2.740975315E0
9.070000000E0 5.114158890E1 2.653191766E0
9.080000000E0 5.170662913E1 2.527878235E0
9.090000000E0 5.229349514E1 2.410991990E0
9.100000000E0 5.288778568E1 2.290988870E0
9.110000000E0 5.350784601E1 2.204298657E0
9.120000000E0 5.410481807E1 2.099819615E0
9.130000000E0 5.473624792E1 1.990014956E0
9.140000000E0 5.536740173E1 1.928534646E0
9.150000000E0 5.599870458E1 1.826344124E0
9.160000000E0 5.660766007E1 1.797298672E0
9.170000000E0 5.723674556E1 1.767249533E0
9.180000000E0 5.789346202E1 1.718787913E0
9.190000000E0 5.857038309E1 1.616886522E0
9.200000000E0 5.919694230E1 1.548974177E0
9.210000000E0 5.984702307E1 1.490887919E0
9.220000000E0 6.053041886E1 1.439576811E0
9.230000000E0 6.122165182E1 1.382734046E0
9.240000000E0 6.191008611E1 1.362798003E0
9.250000000E0 6.258622148E1 1.330734637E0
9.260000000E0 6.326116665E1 1.292541166E0
9.270000000E0 6.394730508E1 1.260537494E0
9.280000000E0 6.464630119E1 1.249766637E0
9.290000000E0 6.534444153E1 1.242841405E0
9.300000000E0 6.604290767E1 1.242249519E0
9.310000000E0 6.673632046E1 1.241088207E0
9.320000000E0 6.742956986E1 1.246805151E0
9.330000000E0 6.810003290E1 1.249811342E0
9.340000000E0 6.876997424E1 1.256010497E0
9.350000000E0 6.944404079E1 1.258618519E0
9.360000000E0 7.012776506E1 1.267251118E0
9.370000000E0 7.079642808E1 1.283859471E0
9.380000000E0 7.145179443E1 1.314259735E0
9.390000000E0 7.211802197E1 1.349783843E0
9.400000000E0 7.279539620E1 1.393583898E0
9.410000000E0 7.345068469E1 1.419438940E0
9.420000000E0 7.412249228E1 1.471069569E0
9.430000000E0 7.478413096E1 1.537952984E0
9.440000000E0 7.539100576E1 1.613982917E0
9.450000000E0 7.602213738E1 1.704493511E0
9.460000000E0 7.666508622E1 1.778122616E0
9.470000000E0 7.733258466E1 1.830050721E0
9.480000000E0 7.793064741E1 1.848098168E0
9.490000000E0 7.852924829E1 1.928029338E0
9.500000000E0 7.914326477E1 1.993799496E0
9.510000000E0 7.973463802E1 2.090652466E0
9.520000000E0 8.030725643E1 2.182733096E0
9.530000000E0 8.086200531E1 2.256522873E0
9.540000000E0 8.142986387E1 2.370988364E0
9.550000000E0 8.198302793E1 2.459493392E0
9.560000000E0 8.252111111E1 2.550319501E0
9.570000000E0 8.307353147E1 2.660313594E0
9.580000000E0 8.359945870E1 2.776496215E0
9.590000000E0 8.410766362E1 2.874923876E0
9.600000000E0 8.462097310E1 2.954096583E0
9.610000000E0 8.510188968E1 3.074904574E0
9.620000000E0 8.561256288E1 3.201271855E0
9.630000000E0 8.606569496E1 3.299954705E0
9.640000000E0 8.650046530E1 3.394818664E0
9.650000000E0 8.694032538E1 3.508729374E0
9.660000000E0 8.735767873E1 3.628113815E0
9.670000000E0 8.776725459E1 3.726492607E0
9.680000000E0 8.816730379E1 3.820117166E0
9.690000000E0 8.856893380E1 3.931671587E0
9.700000000E0 8.894658556E1 4.042577180E0
9.710000000E0 8.929502754E1 4.112087992E0
9.720000000E0 8.964181187E1 4.207939196E0
9.730000000E0 8.996443388E1 4.314885683E0
9.740000000E0 9.027630619E1 4.376176141E0
9.750000000E0 9.056622513E1 4.484955077E0
9.760000000E0 9.084513770E1 4.528244404E0
9.770000000E0 9.112387908E1 4.626096847E0
9.780000000E0 9.137556765E1 4.680831377E0
9.790000000E0 9.161945693E1 4.759281780E0
9.800000000E0 9.184254103E1 4.794671732E0
9.810000000E0 9.207794398E1 4.889475781E0
9.820000000E0 9.225828718E1 4.925034635E0
9.830000000E0 9.242776366E1 4.985756140E0
9.840000000E0 9.262019894E1 5.035624242E0
9.850000000E0 9.279409930E1 5.065541233E0
9.860000000E0 9.293979121E1 5.089975640E0
9.870000000E0 9.306985896E1 5.131340709E0
9.880000000E0 9.318120151E1 5.189980802E0
9.890000000E0 9.327132702E1 5.206720348E0
9.900000000E0 9.336641320E1 5.220658346E0
9.910000000E0 9.341755543E1 5.235500601E0
9.920000000E0 9.347900740E1 5.241001597E0
9.930000000E0 9.351921207E1 5.235675098E0
9.940000000E0 9.353791727E1 5.237342230E0
9.950000000E0 9.353820847E1 5.226081884E0
9.960000000E0 9.353815665E1 5.219604429E0
9.970000000E0 9.353570030E1 5.214979604E0
9.980000000E0 9.351828429E1 5.207446911E0
9.990000000E0 9.350831398E1 5.202226337E0
1.000000000E1 9.347574218E1 5.196935768E0
1.001000000E1 9.340377839E1 5.188163634E0
1.002000000E1 9.335960532E1 5.181735220E0
1.003000000E1 9.326503319E1 5.160837780E0
1.004000000E1 9.316272874E1 5.121035408E0
1.005000000E1 9.304734007E1 5.074250782E0
1.006000000E1 9.294056223E1 5.051448790E0
1.007000000E1 9.279702740E1 5.018504786E0
1.008000000E1 9.263627600E1 4.963284638E0
1.009000000E1 9.247501137E1 4.915711771E0
1.010000000E1 9.230163244E1 4.867429004E0
1.011000000E1 9.210418473E1 4.796145931E0
1.012000000E1 9.190398945E1 4.758822844E0
1.013000000E1 9.169053566E1 4.670446699E0
1.014000000E1 9.143709626E1 4.620347537E0
1.015000000E1 9.117617033E1 4.525279059E0
1.016000000E1 9.093645794E1 4.475837998E0
1.017000000E1 9.066472721E1 4.377119315E0
1.018000000E1 9.039012764E1 4.328838832E0
1.019000000E1 9.008311927E1 4.220777192E0
1.020000000E1 8.975540812E1 4.130882357E0
1.021000000E1 8.943544948E1 4.053034479E0
1.022000000E1 8.907737565E1 3.935144489E0
1.023000000E1 8.871502044E1 3.842261653E0
1.024000000E1 8.832636005E1 3.757613428E0
1.025000000E1 8.792442522E1 3.648581144E0
1.026000000E1 8.752985756E1 3.530926065E0
1.027000000E1 8.707355713E1 3.427490009E0
1.028000000E1 8.664748349E1 3.327263779E0
1.029000000E1 8.619876059E1 3.227016594E0
1.030000000E1 8.575959152E1 3.104646108E0
1.031000000E1 8.531110828E1 3.018405593E0
1.032000000E1 8.481301462E1 2.934420666E0
1.033000000E1 8.435092761E1 2.812097667E0
1.034000000E1 8.383418519E1 2.689223063E0
1.035000000E1 8.335447562E1 2.616155532E0
1.036000000E1 8.282176664E1 2.520675910E0
1.037000000E1 8.229870547E1 2.404867348E0
1.038000000E1 8.179217143E1 2.329908488E0
1.039000000E1 8.126302679E1 2.244151515E0
1.040000000E1 8.071103677E1 2.136628199E0
1.041000000E1 8.015632680E1 2.079374745E0
1.042000000E1 7.958769180E1 1.970990149E0
1.043000000E1 7.902193887E1 1.913312424E0
1.044000000E1 7.844454411E1 1.826297385E0
1.045000000E1 7.788627664E1 1.778505696E0
1.046000000E1 7.731843075E1 1.746566904E0
1.047000000E1 7.671896258E1 1.688993427E0
